"","id","name","type","acronyms"
"1975",1975,"DCNS","other","DCNS"
"1976",1976,"European Plant Science Organisation (EPSO)","other","EPSO"
"1977",1977,"Argus Media Ltd","other","Argus Media Ltd"
"1978",1978,"European Environmental Citizens' Organisation for Standardisation (ECOS)","other","ECOS"
"1979",1979,"European Federation of Inland Ports (EFIP)","other","EFIP"
"1980",1980,"McDermott Will & Emery Belgium LLP","other","McDermott Will & Emery Belgium LLP"
"1981",1981,"European Capital Markets Institute (ECMI)","other","ECMI"
"1982",1982,"JET2","other","JET2"
"1983",1983,"Wikimedia Foundation (WMF)","other","WMF"
"1984",1984,"European Endowment for Democracy (EED)","other","EED"
"1985",1985,"UNIONE ITALIANA VINI-CONFEDERAZIONE (UIV)","other","UIV"
"1986",1986,"Institute for Public Policy Open Society Foundation","other","Institute for Public Policy Open Society Foundation"
"1987",1987,"AGR FOOD MARKETING (AGR)","other","AGR"
"1988",1988,"State Street Corporation (STT)","other","STT"
"1989",1989,"Institut de Recherche pour le Développement (IRD)","other","IRD"
"1990",1990,"FoodServiceEurope (FoodServiceEurope)","other","FoodServiceEurope"
"1991",1991,"The Born Free Foundation (BFF)","other","BFF"
"1992",1992,"Eurofinas","other","Eurofinas"
"1993",1993,"MOBIVIA GROUPE","other","MOBIVIA GROUPE"
"1994",1994,"Svenska Handelsbanken AB (Handelsbanken)","other","Handelsbanken"
"1995",1995,"European Federation for Energy Traders (EFET)","other","EFET"
"1996",1996,"Oxfam-Wereldwinkels vzw (OWW)","other","OWW"
"1997",1997,"Bundesverband Digitale Wirtschaft (BVDW)","other","BVDW"
"1998",1998,"EUROPEAN SERVICES FORUM (ESF)","other","ESF"
"1999",1999,"EUTurbines (EUTurbines)","other","EUTurbines"
"2000",2000,"Telecom Italia (TI)","other","TI"
"2001",2001,"Vitaphone GmbH (vitaphone)","other","vitaphone"
"2002",2002,"Association of European Hatching Eggs, One-Day Olds and Pullets Exporters in EU Countries . (EPEXA)","other","EPEXA"
"2003",2003,"INTERNATIONAL FEDERATION OF MUSICIANS (FIM)","other","FIM"
"2004",2004,"Ecole Polytechnique Fédérale de Lausanne (EPFL)","other","EPFL"
"2005",2005,"NABP","other","NABP"
"2006",2006,"MSLGROUP Brussels - Division of NICEWORK SA","other","MSLGROUP Brussels - Division of NICEWORK SA"
"2007",2007,"ARGE Netz Gmbh & Co. KG (ARGE Netz)","other","ARGE Netz"
"2008",2008,"Skane European Office (SEO)","other","SEO"
"2009",2009,"Bundesarbeitskammer Österreich (BAK)","other","BAK"
"2010",2010,"Landwirtschaftskammer Österreich (LKÖ)","other","LKÖ"
"2011",2011,"Alba Partners","other","Alba Partners"
"2012",2012,"SRV Yhtiöt Oyj (SRV)","other","SRV"
"2013",2013,"Mayer Brown Europe-Brussels LLP","other","Mayer Brown Europe-Brussels LLP"
"2014",2014,"LITUS ADVISORY SA","other","LITUS ADVISORY SA"
"2015",2015,"Counter Balance","other","Counter Balance"
"2016",2016,"Bundesverband Breitbandkommunikation (BREKO)","other","BREKO"
"2017",2017,"Knauf Industries Gestion","other","Knauf Industries Gestion"
"2018",2018,"ADS Insight (ADS Insight)","other","ADS Insight"
"2019",2019,"Natural Resources Defense Council (NRDC)","other","NRDC"
"2020",2020,"Elia System Operator SA (Elia)","other","Elia"
"2021",2021,"EUROTRAN Conseil","other","EUROTRAN Conseil"
"2022",2022,"Floridienne SA","other","Floridienne SA"
"2023",2023,"The Software Alliance (BSA)","other","BSA"
"2024",2024,"Hauptverband der Deutschen Bauindustrie (HDB)","other","HDB"
"2025",2025,"Friedrich-Naumann-Stiftung für die Freiheit (FNF)","other","FNF"
"2026",2026,"Avis Budget EMEA Limited (ABG EMEA)","other","ABG EMEA"
"2027",2027,"Oracle (ORCL)","other","ORCL"
"2028",2028,"Alpiq Holding AG (Alpiq)","other","Alpiq"
"2029",2029,"Federation Internationale des Bureaux d’Extraits de Presse (FIBEP)","other","FIBEP"
"2030",2030,"The International Federation of Inspection Agencies (IFIA)","other","IFIA"
"2031",2031,"National Cattlemen's Beef Association (NCBA)","other","NCBA"
"2032",2032,"European Centre for Development Policy Management (ECDPM)","other","ECDPM"
"2033",2033,"Applied Materials (AMAT)","other","AMAT"
"2034",2034,"Information Technology Industry Council (ITI)","other","ITI"
"2035",2035,"wetransform GmbH","other","wetransform GmbH"
"2036",2036,"Scotch Whisky Association (SWA)","other","SWA"
"2037",2037,"Europa Bio","other","Europa Bio"
"2038",2038,"Association Institute for Public Policy (IPP)","other","IPP"
"2039",2039,"PAIN ALLIANCE EUROPE (PAE)","other","PAE"
"2040",2040,"ZTE Europe","other","ZTE Europe"
"2041",2041,"European Academy of Dermatology and Venereology (EADV)","other","EADV"
"2042",2042,"Intuit Inc (Intuit)","other","Intuit"
"2043",2043,"Forchem Oy","other","Forchem Oy"
"2044",2044,"Austria Wirtschaftsservice Gesellschaft mbH (aws)","other","aws"
"2045",2045,"UKRAINIAN LEAGUE OF INDUSTRIALISTS AND ENTREPRENEURS (ULIE)","other","ULIE"
"2046",2046,"SciCom - Making Sense of Science (SciCom)","other","SciCom"
"2047",2047,"Aerodrom Ljubljana, d.d.","other","Aerodrom Ljubljana, d.d."
"2048",2048,"Associazione Volontari Italiani del Sangue Sede Nazionale (AVIS Nazionale)","other","AVIS Nazionale"
"2049",2049,"European Metal Trade & Recycling Federation (EUROMETREC)","other","EUROMETREC"
"2050",2050,"Athenora Consulting","other","Athenora Consulting"
"2051",2051,"Y.E.S.-EWIV YOUTH AND EUROPEAN SOCIAL WORK- EUROPAISCHE WIRTSCHAFTLICHE INTERESSENVEREINIGUNG ZUR FORDERUNG DER HUMANRESSOURCEN (YES Forum)","other","YES Forum"
"2052",2052,"Delta Air Lines, Inc.","other","Delta Air Lines, Inc."
"2053",2053,"International Union of Food, Agricultural, Hotel, Restaurant, Catering, Tobacco, and Allied Workers' Associations (IUF)","other","IUF"
"2054",2054,"European Chemical Employers Group (ECEG)","other","ECEG"
"2055",2055,"H20 Asset Management","other","H20 Asset Management"
"2056",2056,"FIGIEFA - Fédération Internationale des Grossistes, Importateurs & Exportateurs en Fournitures Automobiles / International Federation of Automotive Distributors (FIGIEFA)","other","FIGIEFA"
"2057",2057,"KPN (KPN)","other","KPN"
"2058",2058,"Schuman Associates","other","Schuman Associates"
"2059",2059,"Global Health Group, University of California, San Francisco (UCSF GHG)","other","UCSF GHG"
"2060",2060,"Hellenic Association of Photovoltaic Companies (HELAPCO)","other","HELAPCO"
"2061",2061,"Fédération Générale du Travail de Belgique (FGTB)","other","FGTB"
"2062",2062,"Association des Fabricants Européens de Munitions de Sport (AFEMS)","other","AFEMS"
"2063",2063,"European Breakfast Cereal Association (CEEREAL)","other","CEEREAL"
"2064",2064,"Celanese International Holdings Luxembourg S.a.r.l.","other","Celanese International Holdings Luxembourg S.a.r.l."
"2065",2065,"RTE (RTE)","other","RTE"
"2066",2066,"AGROKOR","other","AGROKOR"
"2067",2067,"European Council on Refugees and Exiles (ECRE)","other","ECRE"
"2068",2068,"SOK","other","SOK"
"2069",2069,"BirdLife Suomi - BirdLife Finland (BirdLife Finland)","other","BirdLife Finland"
"2070",2070,"Global Polio Eradication Initiative","other","Global Polio Eradication Initiative"
"2071",2071,"Euro-Mit Staal B.V.","other","Euro-Mit Staal B.V."
"2072",2072,"Dogwood Alliance","other","Dogwood Alliance"
"2073",2073,"Industriegewerkschaft Bauen-Agrar-Umwelt (IG BAU)","other","IG BAU"
"2074",2074,"Hertz Europe Limited (HTZ)","other","HTZ"
"2075",2075,"German Development Institute / Deutsches Institut für Entwicklungspolitik (DIE) (DIE)","other","DIE"
"2076",2076,"BRAIN AG","other","BRAIN AG"
"2077",2077,"Meyer Burger Technology AG","other","Meyer Burger Technology AG"
"2078",2078,"Institut für interdisziplinäre dermatologische Prävention und Rehabilitation (iDerm)","other","iDerm"
"2079",2079,"Verband Deutscher Bürgschaftsbanken e.V. (VDB)","other","VDB"
"2080",2080,"European PPP Operating Companies in Infrastructures and Services (E3PO)","other","E3PO"
"2081",2081,"European Confederation of Youth Clubs (ECYC)","other","ECYC"
"2082",2082,"RSPCA (Labelling matters)","other","Labelling matters"
"2083",2083,"United Airlines, Inc.","other","United Airlines, Inc."
"2084",2084,"CECED Bulgaria","other","CECED Bulgaria"
"2085",2085,"Service Employees International Union (SEIU)","other","SEIU"
"2086",2086,"Discovery Corporate Services Ltd (Discovery)","other","Discovery"
"2087",2087,"European Committee for Co-operation of the Machine Tool Industries (CECIMO)","other","CECIMO"
"2088",2088,"Asociación Española de fabricantes de Equipos y Componentes para Automoción (SERNAUTO)","other","SERNAUTO"
"2089",2089,"Public Health Foundation of India (PHFI)","other","PHFI"
"2090",2090,"Testbiotech","other","Testbiotech"
"2091",2091,"Danish Photovoltaic Association (Danish PV Associatio)","other","Danish PV Associatio"
"2092",2092,"Bellona Europa","other","Bellona Europa"
"2093",2093,"EDSO for Smart Grids (EDSO)","other","EDSO"
"2094",2094,"Institut Européen des Armes de Chasse et de Sport (IEACS)","other","IEACS"
"2095",2095,"Zero Waste Europe (ZWE)","other","ZWE"
"2096",2096,"Platform for International Cooperation on Undocumented Migrants (PICUM)","other","PICUM"
"2097",2097,"REWE ZENTRALFINANZ eG (REWE Group)","other","REWE Group"
"2098",2098,"LA POSTE","other","LA POSTE"
"2099",2099,"Southern Environmental Law Center (SELC)","other","SELC"
"2100",2100,"Gewerkschaft Nahrung Genuss Gassstätten (NGG)","other","NGG"
"2101",2101,"Associazione Nazionale fra le Imprese Assicuratrici (ANIA)","other","ANIA"
"2102",2102,"Fondation Institut de recherche pour le développement durable et les relations internationales (Iddri)","other","Iddri"
"2103",2103,"Moët Hennessy","other","Moët Hennessy"
"2104",2104,"Advokatfirman Vinge KB (Vinge)","other","Vinge"
"2105",2105,"Polskie Gornictwo Naftowe i Gazownictwo SA - Polish Oil and Gas Company (PGNiG SA)","other","PGNiG SA"
"2106",2106,"GasTerra","other","GasTerra"
"2107",2107,"Teachers Insurance and Annuity Association-College Retirement Equities Fund (TIAA-CREF)","other","TIAA-CREF"
"2108",2108,"Soil Association (SA)","other","SA"
"2109",2109,"ЕКОПАК БЪЛГАРИЯ АД","other","ЕКОПАК БЪЛГАРИЯ АД"
"2110",2110,"A TURQUOISE","other","A TURQUOISE"
"2111",2111,"Muenchener Rueckversicherungs-Gesellschaft Aktiengesellschaft in Muenchen (Munich Re)","other","Munich Re"
"2112",2112,"PostNL Holding B.V. (PostNL)","other","PostNL"
"2113",2113,"ASOCIACION DE EMPRESAS DE FRIO Y SUS TECNOLOGIAS (AEFYT)","other","AEFYT"
"2114",2114,"THE NATURE CONSERVANCY IN EUROPE gemeinnützige GmbH (TNCE)","other","TNCE"
"2115",2115,"EcoNexus","other","EcoNexus"
"2116",2116,"Solar Trade Association Ltd (STA)","other","STA"
"2117",2117,"CFE","other","CFE"
"2118",2118,"Bundesarbeitgeberverband Chemie e.V. (BAVC)","other","BAVC"
"2119",2119,"Italian Cooperatives Alliance","other","Italian Cooperatives Alliance"
"2120",2120,"Sovereign Strategy","other","Sovereign Strategy"
"2121",2121,"Overseas Development Institute (ODI)","other","ODI"
"2122",2122,"World Vision Brussels & EU Representation ivzw/aisbl (WV EUREP)","other","WV EUREP"
"2123",2123,"Banco Comercial Português (Millennium bcp)","other","Millennium bcp"
"2124",2124,"Youth for Exchange and Understanding (YEU)","other","YEU"
"2125",2125,"Invesco Asset Management Limited (IAML)","other","IAML"
"2126",2126,"Asociación Española de Cogeneración (ACOGEN)","other","ACOGEN"
"2127",2127,"Slovenská asociácia fotovoltického priemyslu a OZE (SAPI)","other","SAPI"
"2128",2128,"Euro Coop - European Community of Consumer Co-operatives (EURO COOP)","other","EURO COOP"
"2129",2129,"Union des Classes des Moyennes National (UCM National)","other","UCM National"
"2130",2130,"AXA","other","AXA"
"2131",2131,"Rainyve SA","other","Rainyve SA"
"2132",2132,"European Melamine Producers Association (EMPA)","other","EMPA"
"2133",2133,"Lazard Asset Management (Deutschland) GmbH (LAM D)","other","LAM D"
"2134",2134,"Asociación de Empresas con Gran Consumo de Energía (AEGE)","other","AEGE"
"2135",2135,"assoRinnovabili","other","assoRinnovabili"
"2136",2136,"Forest-based Sector Technology Platform (FTP)","other","FTP"
"2137",2137,"European Network on Religion and Belief (ENORB)","other","ENORB"
"2138",2138,"AGC Glass Europe (AGC)","other","AGC"
"2139",2139,"Application Developers Alliance (Apps Alliance)","other","Apps Alliance"
"2140",2140,"SPP","other","SPP"
"2141",2141,"Forum of European Muslim Youth and Student organisations (FEMYSO)","other","FEMYSO"
"2142",2142,"Centrale Générale des Syndicats Libéraux de Belgique (CGSLB)","other","CGSLB"
"2143",2143,"European Association of Tax Law Professors (EATLP)","other","EATLP"
"2144",2144,"The International Lesbian, Gay, Bisexual, Transgender & Queer Youth & Student Organisation (IGLYO)","other","IGLYO"
"2145",2145,"EBMA - EUROPEAN BICYCLE MANUFACTURERS ASSOCIATION","other","EBMA - EUROPEAN BICYCLE MANUFACTURERS ASSOCIATION"
"2146",2146,"Jeunes Entrepreneurs de l'Union Européenne (JEUNE)","other","JEUNE"
"2147",2147,"BayWa r.e. Solar Projects GmbH","other","BayWa r.e. Solar Projects GmbH"
"2148",2148,"Intel Corporation","other","Intel Corporation"
"2149",2149,"Erste Group Bank AG","other","Erste Group Bank AG"
"2150",2150,"Ivy Investment Management Company (iico)","other","iico"
"2151",2151,"Cyprus Association of Renewable Energy Enterprises (SEAPEK)","other","SEAPEK"
"2152",2152,"Peugeot S.A.","other","Peugeot S.A."
"2153",2153,"Compagnie Maritime Belge SA/NV (CMB NV)","other","CMB NV"
"2154",2154,"AES Netherlands Holding B.V.","other","AES Netherlands Holding B.V."
"2155",2155,"European Youth Press (EYP)","other","EYP"
"2156",2156,"Irish Solar Energy Association (ISEA)","other","ISEA"
"2157",2157,"European Union of Jewish Students (EUJS)","other","EUJS"
"2158",2158,"Malta Energy Efficiency and Renewable Energies Association (M.E.E.R.E.A.)","other","M.E.E.R.E.A."
"2159",2159,"LMCL","other","LMCL"
"2160",2160,"Polskie Towarzystwo Fotowoltaiki (PV POLAND)","other","PV POLAND"
"2161",2161,"Bee Life - European Beekeeping Coordination (Bee Life)","other","Bee Life"
"2162",2162,"Immobel","other","Immobel"
"2163",2163,"European Professional Beekeepers Association (EPBA)","other","EPBA"
"2164",2164,"European Vegetarian Union (EVU)","other","EVU"
"2165",2165,"European Federation of Food Banks","other","European Federation of Food Banks"
