,Name,Type,Betweenness,Closeness,Degree
1056,Centre de coopération internationale en recherche agronomique pour le développement,Organizaion,0.0,0.19614172771731778,1
1057,ARCADIS Europe B.V.,Organizaion,0.0,0.19715545883770183,1
1058,International Federation for the Economy for the Common Good e. V.,Organizaion,3.017520387500318e-15,0.23724573299041385,2
1059,Nordenergi,Organizaion,1.052613850855489e-13,0.20413213164882915,3
1060,Kwota OÜ,Organizaion,0.0,0.20871729471778838,1
1061,Verband Öffentlicher Versicherer,Organizaion,0.0,0.1944093190788213,1
1062,Atos SE (France),Organizaion,6.001127964475951e-13,0.24515583474269148,8
1063,Platform of European Memory and Conscience,Organizaion,0.0,0.1794055764776605,1
1064,ConocoPhillips,Organizaion,0.0,0.22112052997450368,1
1065,Kry International AB,Organizaion,0.0,0.19536755362162578,1
1066,The European Region of the International Lesbian,Organizaion,6.9757661371834334e-12,0.24666958381952547,19
1067,European Committee for Electrotechnical Standardization,Organizaion,1.168072147288967e-12,0.2065420941214786,4
1068,Konsorcium nevládních organizací pracujících s migranty v ČR,Organizaion,3.9443582661906266e-15,0.1842028827651309,2
1069,Alliance for European Logistics,Organizaion,0.0,0.17527162178501718,1
1070,Finland Chamber of Commerce (Keskuskauppakamari),Organizaion,2.7235017414446673e-12,0.22111089320346036,7
1071,Committee of the Representatives of the Orthodox Churches in European Union,Organizaion,7.434854534367886e-13,0.2032855854953421,4
1072,ProVeg CIC,Organizaion,2.6502026128010682e-15,0.1998306353145063,2
1073,European Dredging Association,Organizaion,0.0,0.1944093190788213,1
1074,SPARK,Organizaion,0.0,0.1652578948225599,1
1075,Association of the European Poultry Breeders,Organizaion,5.501653017735374e-15,0.18573703574893374,2
1076,Metsäliitto Cooperative,Organizaion,5.142625759272748e-12,0.2299290748000272,11
1077,European Association of Development Agencies,Organizaion,0.0,0.20075974912450784,1
1078,Society of European Affairs Professionals,Organizaion,0.0,0.18298378807278234,1
1079,PEFC International,Organizaion,8.549350169476491e-13,0.2044611912629967,4
1080,Stichting IMAGINE Foundation,Organizaion,2.4101684007203467e-13,0.2037713872600209,4
1081,Johann Wolfgang Goethe-Universität Frankfurt am Main,Organizaion,0.0,0.22319248619756726,1
1082,Global Business Travel Association,Organizaion,9.906383335177064e-15,0.183420400932738,3
1083,European Tax Adviser Federation,Organizaion,0.0,0.17668773616117292,1
1084,European Association for Storage of Energy,Organizaion,0.0,0.21216493120896585,1
1085,Gaz Réseau Distribution France,Organizaion,5.933268532216002e-13,0.22987177744551673,4
1086,ASPEN INSTITUTE ITALIA,Organizaion,1.092724509147027e-12,0.20614346951628304,5
1087,European Branded Clothing Alliance,Organizaion,5.4437512166563537e-14,0.1977972709551657,3
1088,European Roundtable on Climate Change and Sustainable Transition,Organizaion,0.0,0.18068985166586535,1
1089,Cia - Agricoltori italiani,Organizaion,2.4356212149601934e-13,0.20513494389972708,3
1090,Verband Entwicklungspolitik und Humanitäre Hilfe deutscher Nichtregierungsorganisationen e.V.,Organizaion,0.0,0.1767831631764173,1
1091,RHEA System S.A.,Organizaion,4.956799730598704e-14,0.2040254152089114,2
1092,ETIP Zero Emissions Platform,Organizaion,2.8494858835794624e-13,0.21220930232558138,4
1093,European Partnership for Energy and the Environment,Organizaion,0.0,0.18945108289768484,1
1094,World Biogas Association,Organizaion,0.0,0.19408951798010712,1
1095,European Federation of Origin Wines,Organizaion,6.914408013153568e-13,0.2008630757962666,5
1096,GlovoApp23,Organizaion,1.3758834833397575e-12,0.2527839366234025,8
1097,World's Youth for Climate Justice,Organizaion,0.0,0.15939365378573672,1
1098,PATH,Organizaion,0.0,0.1796596965243719,1
1099,NKT A/S,Organizaion,0.0,0.16852682278691247,1
1100,Netafim Deutschland GmbH,Organizaion,0.0,0.1863989565920238,1
1101,KLM Royal Dutch Airlines,Organizaion,1.486867330240498e-13,0.22236101067210132,4
1102,Platform for electromobility,Organizaion,9.492543305041163e-14,0.20750511247443762,2
1103,Viewpoint Group,Organizaion,0.0,0.19594098791179082,1
1104,EUREC- The association of European Renewable Energy Research Centres,Organizaion,2.1546934093330186e-12,0.25260773233090195,7
1105,Oulun yliopisto,Organizaion,0.0,0.18276626019921108,1
1106,Engineering and Technology-based Industries,Organizaion,1.1188522037055766e-12,0.23683043528999884,12
1107,Fairtrade Finland (Reilu kauppa ry),Organizaion,0.0,0.17752545575422513,1
1108,Schmidt Special Competitive Studies Project,Organizaion,0.0,0.18522507392939286,1
1109,Conscience Consulting,Organizaion,4.845638995736643e-15,0.21599931881559062,2
1110,Ventient Energy,Organizaion,0.0,0.1880885296952621,1
1111,Alcyon Photonics SL,Organizaion,3.5443138187221123e-15,0.2130469471739313,2
1112,Vrije Universiteit Brussel,Organizaion,3.5339420862206483e-13,0.22765413263932513,2
1113,Conseil des Communes et Régions d'Europe,Organizaion,1.4523748814022525e-12,0.2138777058786333,6
1114,Federatie Nederlandse Vakbeweging,Organizaion,1.1032169688117149e-14,0.20316754765337178,2
1115,EBAN ASBL - The European Business Angels Network,Organizaion,2.0163225803227248e-14,0.20007887212856157,2
1116,Vestas Wind Systems A/S,Organizaion,6.508919770136636e-12,0.25255743335739356,15
1117,Skogen,Organizaion,0.0,0.17473738591355262,1
1118,ELECTRICITE DE FRANCE,Organizaion,3.152836657300133e-11,0.27265154772141015,43
1119,Food Transition Coalition of The Netherlands,Organizaion,0.0,0.19566516901598566,1
1120,Confederazione Generale Italiana del Lavoro,Organizaion,2.3422284212838835e-12,0.2375067293963439,13
1121,Environmental management and tribotechnology,Organizaion,5.750278241559312e-15,0.2173130876148459,2
1122,Invesco Management SA,Organizaion,2.75772773995592e-13,0.21371103622577928,4
1123,STARBURST ACCELERATOR,Organizaion,0.0,0.18393242336904309,1
1124,DFDS A/S,Organizaion,2.548012842194421e-15,0.18794221152065196,2
1125,ista SE,Organizaion,0.0,0.19536755362162578,1
1126,European Civic Forum,Organizaion,2.0766700483678154e-12,0.22235126547606004,7
1127,Airholding S.A.,Organizaion,8.099460279193778e-16,0.17717827833071417,2
1128,Confederation of the German Textile and Fashion Industry,Organizaion,0.0,0.19536755362162578,1
1129,HENSOLDT AG,Organizaion,1.845344123712758e-13,0.23234034758317496,6
1130,Christian Aid Ireland,Organizaion,1.0567503148723747e-14,0.20987858605497756,2
1131,l’alimentation et l’environnement,Organizaion,4.943437666997814e-13,0.23449885604677498,5
1132,BPCE,Organizaion,4.137401058531115e-12,0.2247845639219335,12
1133,Tata Consultancy Services,Organizaion,4.653431468643208e-13,0.21854404479862158,4
1134,Jesuit European Social Centre,Organizaion,0.0,0.16989819837921102,1
1135,Payward Inc,Organizaion,0.0,0.18927438910650998,1
1136,Agora Spółka Akcyjna,Organizaion,0.0,0.19144199384940475,1
1137,Lorenzo Codogno Macro Advisors Ltd,Organizaion,0.0,0.13182887061360773,1
1138,European Garage Equipment Association,Organizaion,4.725988152012362e-13,0.2263035817833088,7
1139,Fashion Revolution,Organizaion,0.0,0.2226928563590475,1
1140,Conseil Consultatif des eaux occidentales autrales,Organizaion,3.3528595792041517e-15,0.1911138735073643,2
1141,Le Labo de l'Economie Sociale et Solidaire,Organizaion,5.970845853234442e-14,0.19546163774006511,6
1142,Association des Constructeurs Européens de Motocycles,Organizaion,0.0,0.18990848009582453,1
1143,Finnwatch ry,Organizaion,2.367330455439735e-14,0.19576709368729742,2
1144,Central European University,Organizaion,4.964962243825108e-14,0.18554344645991808,2
1145,European Organisation for Security,Organizaion,0.0,0.17828653758302,1
1146,ITI - The Information Technology Industry Council,Organizaion,3.511871505137994e-12,0.22438689989164326,13
1147,Eleport OÜ,Organizaion,0.0,0.20871729471778838,1
1148,Grand Est-Europe,Organizaion,8.339118032381011e-14,0.20476651733462486,2
1149,RegWatchEurope,Organizaion,0.0,0.18093794579172612,1
1150,Fondazione Polo del '900,Organizaion,7.987498776656404e-15,0.21185927549848627,2
1151,Szövetség a Polgári Magyarországért Alapítvány,Organizaion,5.804495742572972e-14,0.17282962306893088,2
1152,International Wool Textile Organisation,Organizaion,2.9161634777513274e-13,0.20521791889978763,2
1153,Insurance Europe,Organizaion,1.623822556788218e-11,0.25310551259665753,26
1154,Academic Cooperation Association,Organizaion,8.972871494901085e-13,0.20283858070964517,4
1155,Amgen Inc,Organizaion,0.0,0.19052536708100193,1
1156,Voka - Kamer van Koophandel West-Vlaanderen,Organizaion,0.0,0.18666298749080207,1
1157,Allied for Startups asbl,Organizaion,1.6584812234812565e-13,0.20086705202312138,3
1158,Société des auteurs et compositeurs dramatiques,Organizaion,3.5554118950465197e-14,0.2055504912387319,2
1159,Comissão Central de Trabalhadores da Petrogal,Organizaion,0.0,0.1771751846484259,1
1160,Union of Justice,Organizaion,0.0,0.19408951798010712,1
1161,IKEM - Innovations- och kemiindustrierna i Sverige AB (556865-4650),Organizaion,0.0,0.1994339511389768,1
1162,National Geographic Society,Organizaion,1.1988555009998007e-13,0.20315127732842156,3
1163,Association of European Public Postal Operators,Organizaion,1.0764992181352771e-13,0.20733974948405157,3
1164,JSC “Ukrposhta”,Organizaion,6.846765065602001e-15,0.20448591350610618,2
1165,Suomalaiset kehitysjärjestöt Fingo ry,Organizaion,1.9365688999146207e-14,0.18664581992090498,2
1166,Technology Academy Finland,Organizaion,0.0,0.17294450504499592,1
1167,Deutsche Welle,Organizaion,7.653913595665048e-13,0.2094410501981506,5
1168,Clean Air Action Group (Levegő Munkacsoport),Organizaion,3.25584639056905e-15,0.21274320697752433,2
1169,Federazione Italiana Concessionari Auto,Organizaion,0.0,0.18627576964734824,1
1170,Aerospace,Organizaion,5.465436632339806e-12,0.24026804318999812,13
1171,European Federation of Local and Regional Energy Companies,Organizaion,6.634921763848521e-14,0.21044008461570368,3
1172,ASSOCIATION FEDERATION HANDICAP INTERNATIONAL,Organizaion,1.420402176889783e-13,0.21446083611616013,4
1173,Amprion GmbH,Organizaion,0.0,0.20437882694166934,1
1174,UITP - International Association of Public Transport,Organizaion,1.9945510942595256e-13,0.20714504440134734,3
1175,Vimeo.com,Organizaion,8.145816238344936e-15,0.22397086414303058,2
1176,Centre européen Robert Schuman,Organizaion,0.0,0.16670500098573962,1
1177,GoGaS Goch GmbH & Co. KG,Organizaion,0.0,0.1836760553182246,1
1178,Global Business Club Ltd.,Organizaion,0.0,0.19408951798010712,1
1179,SOSTE Suomen sosiaali ja terveys ry,Organizaion,8.64453637328605e-13,0.2012694634533373,4
1180,NOS,Organizaion,0.0,0.17574823333795206,1
1181,EURid vzw,Organizaion,6.657050870213492e-15,0.2286854026278425,2
1182,Asociatia Transilvania IT,Organizaion,1.011158984558439e-13,0.22900022568269013,4
1183,Institut für den Donauraum und Mitteleuropa,Organizaion,0.0,0.1797647308932431,1
1184,Die Medienanstalten - Arbeitsgemeinschaft der Landesmedienanstalten in der Bundesrepublik Deutschland,Organizaion,8.896087400807853e-14,0.1994535519125683,2
1185,Ogólnopolskie Porozumienie Związków Zawodowych,Organizaion,1.249760961309807e-13,0.21771407728452807,4
1186,DKV EURO SERVICE,Organizaion,0.0,0.1804135625766762,1
1187,Confédération Européenne des Vignerons Indépendants,Organizaion,0.0,0.1645957695302362,1
1188,Vocento,Organizaion,3.9759426887309626e-15,0.21888819380028907,2
1189,Agence France-Presse,Organizaion,2.30558824148571e-14,0.1861869025119727,2
1190,Fundacja Polskie Forum Migracyjne,Organizaion,1.3195859820017457e-13,0.18539089763031444,5
1191,Inland Navigation Europe,Organizaion,2.648300076233016e-13,0.19611898181255918,4
1192,Animal Welfare And Trade Ltd,Organizaion,0.0,0.17687561009622088,1
1193,Swiss Federal Railways,Organizaion,0.0,0.1797647308932431,1
1194,Elegrotech OÜ,Organizaion,0.0,0.19538636319873684,1
1195,DigitalES - Asociación Española para la Digitalización,Organizaion,3.2819064222467204e-13,0.21281906080244972,4
1196,adidas AG,Organizaion,0.0,0.20044644620915808,1
1197,Agriculture & Forest (DIH-LEAF),Organizaion,0.0,0.17473738591355262,1
1198,Alexander von Humboldt Institut für Internet und Gesellschaft,Organizaion,0.0,0.15939365378573672,1
1199,AMR Action Fund,Organizaion,0.0,0.17948173697709383,1
1200,Deutscher Juristinnenbund e.V.,Organizaion,0.0,0.1763744763692618,1
1201,Union Européenne du Commerce du Bétail et des Métiers de la Viande,Organizaion,9.48977551299698e-13,0.2176813832754108,6
1202,European Alliance for Plant-based Foods,Organizaion,1.1640065091743267e-13,0.19799797065251326,2
1203,NGVA Europe,Organizaion,1.5360725846800088e-12,0.2324734237536657,7
1204,Publicis consultants,Organizaion,0.0,0.202183832466575,1
1205,Intact Solutions LLC,Organizaion,0.0,0.1842697853484909,1
1206,The Global Disinformation Index,Organizaion,0.0,0.1774013077380328,1
1207,Carnegie Europe,Organizaion,1.0667707449821471e-11,0.24828716844474893,12
1208,eDreams Odigeo,Organizaion,1.3464874962745157e-12,0.23060315440207263,6
1209,Energia e Minas,Organizaion,0.0,0.17577258869179602,1
1210,SEV - Hellenic Federation of Enterprises,Organizaion,2.455892505953147e-12,0.24837225241102462,6
1211,The EU Vegetable Oil and Proteinmeal Industry,Organizaion,4.1841076924655174e-13,0.2063237088247255,4
1212,The Chamber of Commerce of Sweden & Norway,Organizaion,0.0,0.19708653005729823,1
1213,Citizens' Climate Europe,Organizaion,1.8713255639149498e-13,0.202236217961494,3
1214,Bundesverband Deutscher Milchviehhalter e.V.,Organizaion,7.668677034527713e-15,0.18573363596427003,2
1215,Associação Portuguesa das Empresas do Sector Eléctrico e Electrónico,Organizaion,0.0,0.2396551724137931,1
1216,Fossil Free Politics,Organizaion,0.0,0.20704360423595666,1
1217,ASN Bank,Organizaion,0.0,0.19569158373833218,1
1218,Europa Distribution,Organizaion,4.0124405582719805e-15,0.1982997850302912,2
1219,Federation of Catholic Family Associations in Europe,Organizaion,1.0008535166424082e-12,0.18810596370242663,5
1220,Centre for European Reform,Organizaion,3.9221962969865025e-12,0.23201097519149422,9
1221,MONDRAGON CORPORACION COOPERATIVA S. COOP,Organizaion,7.916785976362199e-13,0.23848359499858982,5
1222,EUROCHAM MALAYSIA,Organizaion,0.0,0.18395910005620117,1
1223,Institut national de recherche pour l’agriculture,Organizaion,4.943437666997814e-13,0.23449885604677498,5
1224,EUROCADRES - THE COUNCIL OF EUROPEAN PROFESSIONAL AND MANAGERIAL STAFF,Organizaion,1.4872093057071102e-13,0.20323672561940434,2
1225,European Health Management Association asbl,Organizaion,6.533215200178653e-14,0.22110607513292077,4
1226,European agri-cooperatives,Organizaion,5.4461738148618714e-11,0.25707481442071395,61
1227,Spotify,Organizaion,5.597104625412873e-12,0.2505617700076549,15
1228,European Insulation Manufacturers Association,Organizaion,1.2486688704792414e-12,0.23392581321898703,6
1229,European Environmental Bureau,Organizaion,9.287933205361247e-11,0.28939337763454354,77
1230,SOLAR IMPULSE FOUNDATION,Organizaion,1.6022386128488108e-12,0.2215598934451286,9
1231,Landbrug & Fødevarer - Danish Agriculture and Food Council,Organizaion,4.821203048860662e-12,0.2275979633492587,10
1232,Africa Platform,Organizaion,0.0,0.2198033099384802,1
1233,Evangelical Lutheran Church of Finland,Organizaion,1.4619592608191717e-14,0.19024673766311684,2
1234,Bureau Brussels Consulting,Organizaion,0.0,0.19266699578475677,1
1235,Aughinish Alumina Ltd,Organizaion,0.0,0.19232737542409825,1
1236,EuroCommerce,Organizaion,5.634613698492419e-11,0.282402382343937,41
1237,News/Media Alliance,Organizaion,0.0,0.17458405739749833,1
1238,Teamarbejdsliv,Organizaion,2.916226444139933e-15,0.20673566684324193,2
1239,Council of Bars and Law Societies of Europe,Organizaion,1.5063948374312906e-13,0.18887275705457524,3
1240,Bundesarbeitgeberverband Chemie e.V.,Organizaion,1.2975901494064533e-12,0.24340921630244441,6
1241,COMMISSARIAT D'INVESTISSEMENT A L'INNOVATION ET LA MOBILISATION ECONOMIQUE,Organizaion,2.963422122786136e-14,0.19565385060352475,3
1242,Aruba S.p.A.,Organizaion,1.844983937166258e-14,0.235856073636744,4
1243,Mobility as a Service Alliance,Organizaion,3.6141089852220714e-13,0.20990897807199008,3
1244,Handwerkskammer Dresden,Organizaion,1.3104084295815024e-15,0.2202709156427734,2
1245,Sozialverband Deutschland,Organizaion,4.421777775467708e-15,0.2001459623653793,2
1246,ifo Institut - Leibniz-Institut für Wirtschaftsforschung an der Universität München e.V.,Organizaion,1.6142403966893897e-13,0.21061917512505968,2
1247,Round Table on Responsible Soy Association (RTRS),Organizaion,5.668148950070303e-14,0.22055339404873173,3
1248,VERBOND VAN BELGISCHE ONDERNEMINGEN / FEDERATION DES ENTREPRISES DE BELGIQUE,Organizaion,7.82345238852261e-12,0.2531118261867345,12
1249,H & M Hennes & Mauritz AB,Organizaion,6.804554777012039e-12,0.25421520731554553,13
1250,EuroTech Universities Alliance,Organizaion,1.1937120718138938e-13,0.18440038526541516,2
1251,Binance France SAS,Organizaion,4.087660613765149e-14,0.200205197008859,2
1252,The European Alliance of Companies for Energy Efficiency in Buildings,Organizaion,1.8318259898256098e-12,0.24104427974154313,8
1253,Drivkraft Sverige AB,Organizaion,0.0,0.18980901251426327,1
1254,Bundesverband der Arzneimittel-Hersteller e.V.,Organizaion,1.860221269993181e-14,0.18627918930826848,2
